prob,height,length,size,area,label
1.0,180,180,6891,32400,0
1.1546396705506418e-13,960,539,61963,517440,1
3.2665768230799586e-05,398,600,71462,238800,1
1.0,920,690,155698,634800,0
0.99167400598526,105,350,9134,36750,0
9.482083562772914e-09,656,808,92586,530048,1
0.9999794960021973,540,360,14708,194400,0
1.0,180,180,5370,32400,0
9.318783078526849e-09,1000,750,120432,750000,1
1.0,480,360,29370,172800,0
7.943922355480026e-06,847,480,43194,406560,1
2.2274156612962896e-23,842,1200,421455,1010400,1
1.0,489,360,27018,176040,0
0.9999933242797852,150,150,5947,22500,0
1.0,270,360,11701,97200,0
2.7527829615792143e-07,489,857,112659,419073,1
1.0,205,300,13842,61500,0
2.530115873755623e-14,500,300,26738,150000,1
1.0,960,540,83342,518400,0
1.0,639,360,39069,230040,0
1.9263135605312368e-17,707,628,72813,443996,1
2.2130260290964543e-08,656,440,89931,288640,1
9.249920316504324e-19,248,440,29984,109120,1
3.955829797064325e-08,210,440,1807964,92400,1
5.802876079060218e-16,3101,2005,762129,6217505,1
1.0,160,160,12915,25600,0
1.75162120918948e-10,200,140,14792,28000,1
1.0,330,440,36062,145200,0
1.8626370446028773e-09,1300,480,213554,624000,1
1.0,460,650,85569,299000,0
1.0,920,690,149562,634800,0
0.9999864101409912,920,690,136961,634800,0
1.0,960,540,38876,518400,0
1.0,639,360,25366,230040,0
6.939791519222638e-10,800,532,110169,425600,1
1.040316721656609e-09,1280,960,271986,1228800,1
1.0,160,160,10571,25600,0
1.0219156047091595e-15,1548,1125,104385,1741500,1
9.868002491503441e-18,2734,1080,358596,2952720,1
0.9999986886978149,1227,690,97188,846630,0
0.9999904632568359,960,541,91107,519360,0
4.436633352367103e-13,339,593,61395,201027,1
2.0631590123495595e-17,1920,1080,474469,2073600,1
0.9829214215278625,440,440,41627,193600,0
7.929381595772611e-09,690,900,442940,621000,1
2.359217432967853e-06,847,480,55521,406560,1
1.0,1227,690,165066,846630,0
2.7120259460389207e-07,265,400,21540,106000,1
7.063322726708066e-08,450,600,73474,270000,1
1.770327031636043e-07,645,399,84297,257355,1
1.4992666308444313e-07,500,500,100536,250000,1
0.9999737739562988,369,300,8754,110700,0
1.0,640,360,13109,230400,0
2.378278476933282e-11,1280,960,172946,1228800,1
1.9231871206670803e-08,480,720,25585,345600,1
3.4783247393477268e-09,288,294,2003303,84672,1
1.0,476,360,23649,171360,0
0.9999992847442627,160,160,12997,25600,0
1.3166545898002369e-07,540,960,177709,518400,1
1.9059093535434886e-21,960,1099,146590,1055040,1
0.9999710321426392,238,430,10634,102340,0
1.847773091867566e-05,319,550,42694,175450,1
1.4646736601342525e-10,563,440,54908,247720,1
9.275345769221843e-11,700,600,90362,420000,1
7.455060332083041e-13,833,690,591577,574770,1
2.8671831483464624e-14,564,440,42657,248160,1
8.302460940967649e-08,152,600,13001,91200,1
2.5427697281088513e-08,755,1280,167851,966400,1
1.0,847,480,34016,406560,0
1.0,412,550,97680,226600,0
0.9999991655349731,634,360,58058,228240,0
0.9999945163726807,200,200,20494,40000,0
0.9999997615814209,960,640,109704,614400,0
2.3998983139303376e-13,504,640,62643,322560,1
1.920776465126877e-14,631,516,91870,325596,1
4.5977216039374755e-14,577,800,161780,461600,1
3.105157139580853e-15,274,522,46014,143028,1
1.7980718025611964e-09,540,720,27141,388800,1
0.9999929666519165,640,640,53380,409600,0
5.417128903812811e-18,600,900,82301,540000,1
8.11573638154206e-12,1440,1080,209740,1555200,1
1.0,500,360,36939,180000,0
1.0,270,362,15563,97740,0
9.728675689753361e-15,433,636,138916,275388,1
2.3794905246177223e-06,771,600,86898,462600,1
1.0,361,640,72075,231040,0
9.523848376602473e-08,1138,640,181787,728320,1
1.2647084271575751e-20,518,690,105978,357420,1
8.638422144486083e-14,394,500,41236,197000,1
4.581804727288308e-11,313,550,45636,172150,1
9.252612471755128e-06,86,160,4920,13760,1
0.9991521835327148,640,368,12288,235520,0
2.8663138529338994e-10,206,440,1867842,90640,1
0.00020858037169091403,2562,440,382349,1127280,1
0.9999932050704956,360,207,866248,74520,0
1.0149305040840773e-07,469,680,142997,318920,1
1.0,489,360,28268,176040,0
1.0,401,640,34516,256640,0
1.0,540,360,26982,194400,0
3.2315485842815406e-09,485,440,57930,213400,1
2.0886500351480208e-07,1582,440,226875,696080,1
1.2334058470744869e-12,221,640,47595,141440,1
1.1669575883388461e-07,1136,640,188890,727040,1
1.6370083812944358e-06,114,114,4330,12996,1
1.0,160,160,11552,25600,0
1.0,480,360,24178,172800,0
5.801007813064609e-19,340,600,63248,204000,1
8.108443248506974e-17,450,600,56774,270000,1
0.999987006187439,640,640,105995,409600,0
0.9999998807907104,960,540,149956,518400,0
2.4824446427373914e-06,343,611,42129,209573,1
4.677491727278493e-09,717,440,114500,315480,1
1.0,480,360,20011,172800,0
4.896847816127092e-09,215,419,1310637,90085,1
1.0,586,440,70169,257840,0
1.0,180,180,7655,32400,0
4.061511326911016e-13,576,909,239199,523584,1
2.810810675780921e-17,3024,4032,3869200,12192768,1
1.0,498,360,22846,179280,0
1.0,960,540,73150,518400,0
5.351499950644045e-13,378,440,40228,166320,1
7.836438813938092e-15,960,1280,185925,1228800,1
1.0,540,360,32396,194400,0
1.0,639,360,31759,230040,0
2.223736828455003e-06,593,1055,29246,625615,1
7.987851564853073e-17,375,600,33904,225000,1
2.803491759486437e-13,340,640,122161,217600,1
1.0,540,360,26345,194400,0
0.9999996423721313,640,360,19719,230400,0
1.3278498300905994e-09,2052,440,239157,902880,1
3.454274022374193e-08,488,452,64624,220576,1
0.9997181296348572,439,324,21028,142236,0
2.667193180726224e-13,813,1002,284190,814626,1
1.0,493,360,24020,177480,0
1.0,540,360,29344,194400,0
8.696723029222309e-12,875,640,108812,560000,1
6.416390856134324e-12,667,1000,61011,667000,1
8.951429042447501e-10,587,406,121072,238322,1
3.9476685809169965e-11,616,532,73196,327712,1
1.0,482,360,15003,173520,0
2.4574310448154894e-15,960,1707,353009,1638720,1
0.9994840621948242,370,439,31388,162430,0
2.1794005533593008e-07,361,640,32514,231040,1
2.0268644618584575e-14,480,480,20689,230400,1
0.9999995231628418,518,690,108273,357420,0
4.153158101871668e-07,1334,750,68512,1000500,1
8.698529541106836e-07,1145,720,166584,824400,1
1.0,270,324,16260,87480,0
1.0,640,360,40540,230400,0
2.2420801177561352e-14,800,800,245147,640000,1
4.133168118869435e-08,626,413,47755,258538,1
4.432854285226775e-16,293,440,65227,128920,1
1.5144203644013032e-05,888,500,154337,444000,1
0.9999998807907104,160,160,13996,25600,0
0.9999955892562866,292,514,38762,150088,0
1.4020860016790137e-19,669,1204,205724,805476,1
1.1781614197420558e-16,1365,2048,595000,2795520,1
6.410248217085207e-24,1536,2048,471009,3145728,1
6.570995050164674e-12,4032,3024,2421598,12192768,1
3.202245379484121e-16,1536,960,220068,1474560,1
1.0,524,360,25460,188640,0
1.0,640,360,15551,230400,0
1.0,426,360,30328,153360,0
1.0,257,435,33078,111795,0
3.570675012447028e-15,750,1000,149000,750000,1
2.493334586104595e-13,638,598,265351,381524,1
0.9999997615814209,600,338,17411,202800,0
1.0,158,240,10779,37920,0
8.480732276439085e-07,600,450,71131,270000,1
0.999997615814209,752,640,95858,481280,0
9.43347223253399e-12,1080,1920,263138,2073600,1
3.6408383090064805e-14,560,440,73629,246400,1
4.4962607148590905e-07,615,440,102575,270600,1
3.343024099732028e-13,400,700,22640,280000,1
0.999103307723999,360,360,17050,129600,0
8.650382596897543e-07,435,493,23301,214455,1
1.4576073638014608e-12,1024,683,339039,699392,1
1.0,489,360,29195,176040,0
1.8346419494719157e-08,320,400,26341,128000,1
9.397134181909905e-10,3411,1179,744069,4021569,1
1.0,639,360,35518,230040,0
1.867361423978542e-16,855,677,107674,578835,1
7.452832621879235e-12,246,350,20668,86100,1
1.3402833140882921e-15,427,640,114154,273280,1
8.606197351990197e-12,3344,5016,3325293,16773504,1
1.0,480,360,29093,172800,0
7.690461605794539e-17,338,500,34692,169000,1
5.690897086907398e-09,180,180,13216,32400,1
1.3139481325197266e-06,1216,440,191353,535040,1
3.243208652747853e-07,800,450,206551,360000,1
2.140402959038834e-11,849,600,121507,509400,1
3.267136250428848e-08,1707,960,491135,1638720,1
2.7389097656538297e-09,200,200,18563,40000,1
1.0,510,360,33252,183600,0
4.0865153718756076e-21,1365,2048,892380,2795520,1
1.911179055014145e-07,1173,440,159518,516120,1
9.227736169582432e-15,518,690,179702,357420,1
1.0,180,180,9511,32400,0
6.507617795331599e-13,468,440,79866,205920,1
4.505452455560999e-09,338,450,18708,152100,1
2.9771521781185584e-07,635,500,62652,317500,1
7.727482625341509e-06,838,800,49506,670400,1
9.75525949797884e-07,1037,690,62690,715530,1
1.7008690513827104e-15,324,450,48100,145800,1
2.185007139414094e-13,450,420,74283,189000,1
2.0662299792689222e-14,538,740,112908,398120,1
0.9999666213989258,920,690,165372,634800,0
3.6727849650475264e-09,366,400,70302,146400,1
7.435102533648319e-11,224,224,8900,50176,1
2.639577009793054e-16,589,452,100895,266228,1
9.262342892668585e-09,1707,960,200124,1638720,1
1.8750644414922135e-07,354,540,35704,191160,1
9.418001453579197e-14,960,1440,318114,1382400,1
0.9995809197425842,75,120,884,9000,0
4.494950245348406e-11,377,560,120139,211120,1
1.880035114254497e-07,564,1002,97860,565128,1
8.188590051253636e-14,662,440,52558,291280,1
1.0,533,360,20781,191880,0
8.23927315263262e-10,1280,960,186667,1228800,1
1.586391066253634e-12,948,640,44189,606720,1
3.4503501706412924e-15,603,964,201888,581292,1
3.2349669254472246e-07,562,750,182052,421500,1
3.4940499387021984e-13,750,1000,197090,750000,1
3.0837188660370884e-06,360,640,39881,230400,1
1.0,200,200,19769,40000,0
0.9999996423721313,320,690,57960,220800,0
6.679448660840137e-13,338,600,49722,202800,1
0.9999992847442627,416,440,45663,183040,0
1.929394022491415e-18,960,1280,235204,1228800,1
2.9282819014042616e-06,295,400,19229,118000,1
6.749736485289759e-07,345,460,43389,158700,1
1.3945086863031975e-08,587,440,77179,258280,1
1.0,373,620,46518,231260,0
5.570511802943656e-07,2208,1242,82617,2742336,1
4.6981855560091716e-15,364,700,114515,254800,1
1.0,1227,690,176381,846630,0
1.0,540,360,32371,194400,0
1.0,550,413,61420,227150,0
4.142464583162253e-12,511,690,110932,352590,1
1.4401540227027e-07,920,690,94621,634800,1
4.7608579301083864e-09,1334,750,785337,1000500,1
8.552463598432425e-11,739,554,117299,409406,1
3.639572672376693e-15,3964,720,521682,2854080,1
4.332646597049461e-08,600,450,93898,270000,1
0.9999935626983643,270,323,12210,87210,0
1.7167003929507985e-10,853,480,24347,409440,1
2.1801252209768807e-12,378,520,41145,196560,1
1.4288772263171268e-06,544,544,108506,295936,1
0.9992992877960205,212,378,21101,80136,0
7.327179901039926e-06,248,440,34201,109120,1
6.332663282648809e-10,345,499,53801,172155,1
1.202761410468156e-07,3277,2048,2024645,6711296,1
1.0,480,360,23816,172800,0
0.9999872446060181,137,242,5999,33154,0
1.0,270,360,10493,97200,0
1.0,251,436,11571,109436,0
1.6731893648369578e-09,250,360,32100,90000,1
7.210140029201284e-05,640,479,114898,306560,1
7.561625636753888e-08,584,700,202005,408800,1
0.9999939203262329,960,540,114906,518400,0
1.7543030708111473e-06,450,600,115637,270000,1
4.849086820968296e-08,768,1366,598724,1049088,1
1.0,180,180,8794,32400,0
0.9999922513961792,270,326,15970,88020,0
0.00010126754932571203,1107,445,279434,492615,1
0.9999998807907104,403,360,39009,145080,0
3.181216683308119e-13,6276,960,1208106,6024960,1
5.095619599160273e-06,562,1000,48009,562000,1
5.584014153847683e-11,300,300,14828,90000,1
2.764732616022253e-13,259,597,86096,154623,1
1.0,574,360,42436,206640,0
1.0,180,180,9909,32400,0
1.3954337418908835e-07,565,604,74631,341260,1
1.0,543,493,41297,267699,0
1.0,1227,690,236621,846630,0
9.648975818647362e-18,603,598,242921,360594,1
2.073938995528473e-16,1080,1920,271215,2073600,1
1.024427331158817e-11,781,961,208910,750541,1
1.0,959,640,132632,613760,0
1.2546950457770212e-11,1026,690,246593,707940,1
1.0,180,180,14540,32400,0
1.0260525098681172e-22,2874,1076,543922,3092424,1
0.9999997615814209,640,360,39141,230400,0
0.9999918937683105,920,690,127911,634800,0
1.5147061382947413e-09,1334,750,213723,1000500,1
3.4134773784676504e-19,1333,2000,1849009,2666000,1
2.770810780816646e-08,2208,1242,212222,2742336,1
2.3400318141519882e-11,689,500,145699,344500,1
1.0,180,180,8018,32400,0
1.0,481,360,25236,173160,0
6.694731892300848e-16,600,600,63071,360000,1
0.0010100925574079156,960,1706,269963,1637760,1
4.023936739372402e-09,401,743,89207,297943,1
6.319468238700815e-16,600,600,152198,360000,1
0.9999798536300659,299,440,24525,131560,0
0.9999998807907104,160,160,11150,25600,0
1.5528982171945353e-18,1280,960,237826,1228800,1
2.169641577509651e-09,481,690,91387,331890,1
9.975983233934116e-11,1080,1440,213027,1555200,1
1.017845363548986e-09,958,1280,190288,1226240,1
0.9999998807907104,248,320,11981,79360,0
7.295749560043419e-10,1440,1080,1884022,1555200,1
3.046687124808045e-09,538,583,48356,313654,1
0.9999995231628418,180,180,23586,32400,0
5.321252771750551e-08,450,600,106826,270000,1
4.424045485507122e-08,564,1002,95030,565128,1
6.417700859628894e-08,127,281,259491,35687,1
2.4992305114324154e-08,300,300,85587,90000,1
1.0,180,180,6039,32400,0
3.1883874385130184e-07,384,550,46830,211200,1
1.0,640,368,20063,235520,0
3.4417701044731075e-06,847,480,41347,406560,1
1.7343284586246455e-09,400,650,72148,260000,1
6.160393968457356e-05,360,480,10939,172800,1
2.139867059589018e-12,1332,1080,506081,1438560,1
8.420937016272168e-13,744,497,81790,369768,1
6.280655361479148e-05,282,500,50170,141000,1
0.00012257964408490807,224,399,20012,89376,1
1.8832501780252642e-08,360,640,34489,230400,1
4.172168891844321e-23,3024,4032,2391844,12192768,1
1.225963952578013e-08,920,690,66999,634800,1
9.434161976651016e-18,1365,2048,211068,2795520,1
1.0,546,360,41867,196560,0
1.0,481,360,26401,173160,0
1.0,1199,360,84791,431640,0
0.9999915361404419,707,595,210728,420665,0
7.984234204772706e-15,247,440,41627,108680,1
8.152356281993944e-18,600,600,139809,360000,1
1.553823736344384e-09,388,690,88575,267720,1
4.9353863218470906e-09,345,396,462670,136620,1
1.0415157777020345e-13,442,692,66027,305864,1
7.468133056409698e-11,360,636,15921,228960,1
1.821035198190657e-06,690,690,92511,476100,1
1.0,480,360,25937,172800,0
1.0,960,540,84588,518400,0
1.0,639,434,39721,277326,0
3.26838835462695e-06,640,960,337935,614400,1
4.1602885175962e-05,1000,750,139247,750000,1
1.0,425,360,21016,153000,0
2.686649167027433e-11,570,360,62145,205200,1
1.0,479,360,36564,172440,0
0.9999992847442627,1139,640,130516,728960,0
4.229092155583203e-06,854,480,28142,409920,1
1.0,480,360,25760,172800,0
1.0,270,466,15675,125820,0
6.683746960334247e-07,5975,440,884594,2629000,1
3.5087807903318516e-14,600,800,123147,480000,1
1.0,480,360,39902,172800,0
1.0,486,360,19763,174960,0
2.0658466545086423e-15,353,440,51570,155320,1
1.0,268,440,21158,117920,0
1.7005844906640803e-14,1080,1920,217076,2073600,1
2.7037633877667958e-14,900,900,316862,810000,1
1.9316763466559195e-11,300,400,1521828,120000,1
2.179039393368498e-09,337,600,50865,202200,1
2.2948894456438886e-15,4032,3024,2370884,12192768,1
1.3042249236150383e-07,640,640,34263,409600,1
4.2106314962486735e-11,733,550,161923,403150,1
2.8529041108671382e-12,1024,683,99506,699392,1
0.0001917222689371556,451,674,45345,303974,1
1.375077960143092e-18,1365,2048,1404348,2795520,1
4.134415379497547e-11,864,1152,97746,995328,1
2.26098445521572e-10,2249,1140,284292,2563860,1
4.6260797276209686e-11,450,800,103810,360000,1
2.7744022190745454e-06,1280,960,322356,1228800,1
1.0,360,360,17721,129600,0
1.9411072571529076e-05,230,409,5347,94070,1
1.0,270,308,11576,83160,0
4.39802418455656e-15,540,720,57144,388800,1
3.868406501145596e-18,960,1280,447871,1228800,1
1.2567409157782095e-06,480,272,29198,130560,1
3.513636603891257e-10,806,640,49277,515840,1
1.0,180,180,10244,32400,0
1.0,1150,690,120124,793500,0
2.2675347710610083e-11,247,589,63526,145483,1
3.3924099640536554e-11,704,440,57171,309760,1
1.0,8460,640,1592710,5414400,0
8.157485628972386e-19,480,640,113285,307200,1
8.446880212431215e-14,346,600,107496,207600,1
1.0,853,640,114084,545920,0
1.0,782,440,69143,344080,0
7.504060713743252e-14,681,1096,161708,746376,1
3.690751523843794e-11,500,311,29124,155500,1
1.0,180,180,7857,32400,0
0.9999806880950928,335,500,58301,167500,0
3.619027041208093e-15,3162,1440,336204,4553280,1
0.9851410388946533,498,498,112665,248004,0
6.563268673117836e-15,282,501,37338,141282,1
1.0,180,180,4029,32400,0
1.0,270,405,11507,109350,0
3.048020863483103e-11,330,326,9694,107580,1
3.693750372235627e-08,383,640,81554,245120,1
1.2220679329599804e-11,400,278,45453,111200,1
1.0,270,283,14048,76410,0
8.655258454393078e-11,600,800,68072,480000,1
1.0,540,360,27937,194400,0
3.1543970435387116e-20,2160,1080,463441,2332800,1
1.10389478891193e-07,1280,720,170593,921600,1
1.0,920,690,113365,634800,0
9.797049216331288e-08,365,600,32965,219000,1
1.0,294,440,18292,129360,0
8.205933762356343e-13,960,1440,284325,1382400,1
8.523250006592308e-18,500,500,132922,250000,1
0.0038870570715516806,291,437,61687,127167,1
1.0,180,180,9591,32400,0
0.9999998807907104,480,360,39912,172800,0
1.0,324,486,27364,157464,0
3.805021884193312e-17,1080,1440,235555,1555200,1
4.3404871710728266e-12,1260,690,123269,869400,1
1.0,1228,690,142552,847320,0
1.3498068866790985e-14,2976,3968,4940127,11808768,1
7.23379800504631e-10,1334,750,334268,1000500,1
9.493198405152725e-08,225,300,16499,67500,1
1.0,270,648,19917,174960,0
3.4297040207853513e-10,737,550,65310,405350,1
1.0,180,180,7201,32400,0
1.1718491962158576e-18,1418,1000,184190,1418000,1
6.779972416826041e-11,326,580,34496,189080,1
1.0,270,360,10578,97200,0
5.12693359988603e-12,550,560,81142,308000,1
9.220860220814417e-18,600,600,144273,360000,1
1.0,640,360,39424,230400,0
1.4190281035553198e-05,2468,440,343372,1085920,1
2.1718585685448488e-07,248,440,25964,109120,1
1.0,180,180,9220,32400,0
3.0817539631300406e-09,280,496,52271,138880,1
9.2873079893252e-08,450,600,39656,270000,1
0.9996190071105957,1032,690,150410,712080,0
0.9979175925254822,46,46,1063,2116,0
2.641685020688886e-14,425,550,18879,233750,1
2.951602856441152e-14,430,640,32041,275200,1
1.0,180,180,4853,32400,0
0.00015739303489681333,1706,960,509203,1637760,1
1.7938667044858914e-15,375,500,59077,187500,1
1.9935721695674147e-07,960,720,365385,691200,1
1.2393923387588046e-10,450,600,2808341,270000,1
2.587090763839228e-09,1026,690,199644,707940,1
1.0,481,360,30581,173160,0
0.9999984502792358,640,479,86435,306560,0
1.7859981274022848e-18,1707,960,293059,1638720,1
1.8944334440057367e-15,183,640,38296,117120,1
5.031633776297895e-09,305,452,24117,137860,1
2.359228801651625e-06,396,500,25825,198000,1
0.999988317489624,416,720,31255,299520,0
1.0,180,180,11650,32400,0
1.904083902132042e-15,1706,960,388077,1637760,1
1.0,640,360,28293,230400,0
1.0,388,690,102650,267720,0
1.0,272,480,20442,130560,0
1.6346340947492877e-11,294,503,43108,147882,1
1.3817878785626903e-10,853,640,84158,545920,1
5.522274498304721e-15,855,677,112494,578835,1
1.0,636,480,29948,305280,0
1.3918591756575949e-12,1280,960,286945,1228800,1
0.9999998807907104,400,300,17607,120000,0
1.0,639,360,37253,230040,0
3.4122954462034727e-10,418,640,38455,267520,1
